"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034764","positive regulation of transmembrane transport","57/2619","223/21261",4.53094037892291e-08,1.62328141436787e-06,1.16423250503142e-06,"CFTR/CALCR/KCNQ1/OPN3/SRI/ACTN2/EDN1/ADCYAP1R1/OPRK1/P2RX5/ABCB1/NOS1/CAPN3/SORBS1/NTSR1/SLC7A5/CEMIP/CA2/KCNN4/CAV1/CCL2/P2RX3/NR4A3/PLP1/KCNJ2/ACTN4/EPHB2/APLNR/TRPC6/STAC2/AZIN2/JPH2/ITGB1/POU4F2/CACNA2D1/LRRC52/KLF15/GPER1/KCNC2/STIM1/CXCL10/CXCL11/ADRB2/P2RY6/HAP1/NPPA/GRIN1/ANO6/KCNE1/F2R/RGS7/DRD1/IRS2/RELN/FLNA/TCAF1/PIRT",57
"GO:0048732","gland development","102/2619","489/21261",4.89022909650042e-08,1.74193332989136e-06,1.24933076070909e-06,"PLXND1/HGF/TNC/FOXC1/NTN1/FGFR2/TGFBR3/LIMS2/TP63/NTN4/SEMA3C/EDN1/PGR/MMP2/TGFB2/NRP1/TSPO/FA2H/FOXF1/SLC7A5/SFRP1/TGFB1/LSR/CAV1/COBL/GHRHR/GATA3/WNT3/VTN/CCKBR/MDK/VDR/NR3C1/TFCP2L1/RTN4/WLS/IRF6/RPS6KA1/PROX1/TGFB3/MSX2/WNT1/BMP4/SOX9/BMP2/SIX1/TWSG1/TPH1/FOXA1/LAMA5/RARA/SERPINF1/HMGCS2/SOX3/ANXA1/TBX3/EDAR/IL6/NKX2-1/STRA6/SIX3/ASCL1/FGF7/GATA6/TNFRSF11A/TBX19/GDF7/SRD5A1/MSN/CDKN2B/NOTCH1/DRD2/BCL2L11/DNAAF1/WNT3A/XDH/ZBTB7B/FRZB/CLDN1/TGFBR2/ITGA2/SHH/NKX3-1/RBPJ/PTF1A/AR/SOSTDC1/RXFP1/OTP/CEBPB/RARG/PCSK1/FOXE1/CADM1/CSMD1/NOG/NRG3/IRS2/NCOR2/SULF2/PDGFA/FOXI3",102
"GO:1903522","regulation of blood circulation","67/2619","280/21261",5.14719541805026e-08,1.82298955434717e-06,1.30746503761962e-06,"CD38/ADRB1/DSG2/KCNQ1/ATP2B4/PTGS2/SRI/EDN1/KCNN2/MMP2/NOS1/TGFB2/DSP/SLC8A3/PIK3CG/CAV1/ASIC2/GLP1R/TBX18/PDE4D/TACR1/EPAS1/ECE1/CASQ2/KCNJ2/EDN2/ADM2/KCNA5/GCH1/FOXN4/TPM1/CORIN/ADM/DRD2/CACNA1C/THRB/CACNA2D1/ATP2B2/STC1/KCNJ3/ADORA1/ZC3H12A/TMEM65/SHOX2/TACR3/HOPX/HSPB7/DES/NPPA/CHRNA7/SCN4B/IRX3/KCNG2/TH/KCNE1/CHRM2/F2R/GJC1/CTNNA3/SCN5A/KCND2/RNLS/HRH1/FLNA/AVPR1B/PLN/GJA5",67
"GO:0030282","bone mineralization","41/2619","139/21261",5.22090220873473e-08,1.83858817555329e-06,1.31865251360567e-06,"IBSP/GPM6B/SBNO2/FGFR2/PTGS2/FOSL2/MEF2C/ASPN/MGP/VDR/LOX/ACVR2B/TWIST1/BMP4/SOX9/BMP2/TFAP2A/BMPR1B/FBN2/CCN1/OSR1/RSPO2/CER1/BMP6/ALOX15/DDR2/ADGRV1/COL1A2/GREM1/LTBP3/ROR2/ADRB2/WNT10B/ANO6/FAM20C/TMEM119/RFLNB/SLC24A3/ISG15/FZD9/LGR4",41
"GO:0044703","multi-organism reproductive process","57/2619","224/21261",5.35784873640413e-08,1.87615516769677e-06,1.34559590923786e-06,"CD38/ITGA3/ABCC8/TAC1/DSG2/PRDM1/PTGS2/FBLN1/EDN1/PGR/COL16A1/OVGP1/MMP2/ANGPT2/PCSK5/TIMP1/SYDE1/PLA2G4C/RLN1/CALCA/VDR/STC2/TACR1/SPP1/TGFB3/ACVR1C/NDP/APOL2/LIF/IDO1/RARA/ITGB4/ADCYAP1/HSPG2/CORIN/CRHBP/ADM/STC1/TPPP3/ITGA5/CAPN2/IGFBP7/HPGD/ITGA2/GJB2/TAC3/PNOC/AR/FOS/JUNB/RXFP1/NPPA/FOSL1/CSMD1/HMX3/TEAD4/DDO",57
"GO:0007219","Notch signaling pathway","52/2619","197/21261",5.65387189399935e-08,1.96869089882067e-06,1.4119633949355e-06,"NR1H4/CNTN1/FOXC1/TP63/LLGL2/NOTCH3/TGFB2/MFNG/ANGPT4/ZNF423/CDH6/BCL6/DLX2/NEUROD4/SNAI1/WNT1/SOX9/BMP2/SIX1/FOXA1/KCNA5/POSTN/CNTN6/IL6ST/NIBAN2/ASCL1/DLX1/GRIP2/NOTCH1/BEND6/MMP14/KIT/TGFBR2/DTX3L/HEYL/RBPJ/STAT3/SUSD5/FOXC2/MAML2/PTP4A3/ROBO2/DLK1/ANXA4/HES5/NRARP/PLN/S1PR3/YJEFN3/NOTCH2NLA/PRAG1/NOTCH2NLB",52
"GO:0034446","substrate adhesion-dependent cell spreading","34/2619","105/21261",5.77050739877778e-08,1.98697804764582e-06,1.42507910789699e-06,"VAMP3/LIMS2/NTN4/FBLN1/ITGA8/CASS4/PXN/LAMB1/NRP1/MDK/NEDD9/ITGA4/GBP1/PREX1/ACTN4/LAMA5/POSTN/LAMC1/ITGAV/ITGB7/MERTK/FZD7/PDPN/MELTF/AXL/EFNA1/ANTXR1/LIMS1/HAS2/MYADM/PARVB/FLNA/PARVA/S100A10",34
"GO:0060993","kidney morphogenesis","34/2619","105/21261",5.77050739877778e-08,1.98697804764582e-06,1.42507910789699e-06,"WWTR1/PAX2/EYA1/CALB1/GATA3/WNT1/BMP4/SOX9/BMP2/WNK4/SIX1/LIF/FOXJ1/LAMA5/WNT2B/FRAS1/OSR1/ADAMTS16/HS3ST3A1/WNT9B/KIF26B/SHH/GREM1/GDNF/NPNT/IRX2/SIX2/GCNT4/IRX3/NOG/HES5/LGR4/FOXD1/LHX1",34
"GO:0071277","cellular response to calcium ion","31/2619","91/21261",5.90927846862913e-08,2.02197709970373e-06,1.45018075305257e-06,"SYT7/EDN1/MEF2C/ITPKC/CAPN3/CPNE6/EEF2K/RASA4/SYT10/GPLD1/HPCA/ALOX5AP/SYT6/IQGAP1/TRPM2/SYT2/CRHBP/ADCY8/ALOX15/ADGRV1/ADCY1/CLIC4/FOS/SYT9/JUNB/NEUROD2/CPNE7/SCN5A/KCNQ3/RYR1/CPNE1",31
"GO:0060411","cardiac septum morphogenesis","27/2619","73/21261",5.93739645282476e-08,2.02197709970373e-06,1.45018075305257e-06,"FGFR2/TGFBR3/SEMA3C/LRP2/TGFB2/NRP1/DNAH11/ENG/BMP5/PROX1/MSX2/BMP4/FGFRL1/APLNR/TBX3/GATA6/CCN1/SLIT2/NOTCH1/DHRS3/TGFBR2/HEYL/RBPJ/NOG/SLIT3/ROBO2/PARVA",27
"GO:0071560","cellular response to transforming growth factor beta stimulus","72/2619","310/21261",6.0416984065966e-08,2.02953837992977e-06,1.45560377344872e-06,"ITGA3/LTBP1/FGFR2/TGFBR3/ITGA8/EDN1/MEF2C/PXN/LTBP4/TGFB2/SFRP1/TGFB1/CAV2/CAV1/ASPN/ENG/ACTA2/COL1A1/FOLR1/SOX6/DUSP22/LOX/NR3C1/LTBP2/TGFB3/FMOD/PMEPA1/NDP/WNT1/SOX9/BMP2/TWSG1/GDF15/NFATC1/PPARG/POSTN/COL4A2/NKX2-1/LRRC32/EMILIN1/CILP/FBN2/TGFB1I1/DLX1/NFKBIZ/CDKN2B/ZEB1/ANKRD1/WNT7A/CD109/ZYX/DDR2/CLDN1/TGFBR2/HPGD/COL1A2/HTRA1/FBN1/LTBP3/CX3CR1/STAT3/ADAM9/LDLRAD4/NPNT/LIMS1/FOS/WFIKKN2/NRROS/JUN/CLDN5/SKOR2/GDF10",72
"GO:0050817","coagulation","64/2619","264/21261",6.06730764419975e-08,2.02953837992977e-06,1.45560377344872e-06,"CD9/PLAUR/VCL/ENTPD2/F7/DGKA/FBLN1/EDN1/CD59/PDGFB/MYH9/PROCR/CD40/MYL9/MYL12A/PLAT/TFPI2/PIK3CG/CAV1/HSPB1/SERPINE1/VTN/VWF/PLA2G4A/F3/PLAU/F10/APOE/EPHB2/VAV3/IL6ST/IL6/DGKB/TLR4/TLN1/EMILIN1/ENTPD1/MMRN1/ADAMTS18/SERPING1/MERTK/PRKCA/WNT3A/F11R/CSRP1/SCUBE1/PDPN/ANXA5/ITGA2/F2RL1/SHH/AXL/ANO6/F2R/ANXA2/PROS1/PRKG1/PLSCR1/FLNA/PDGFA/SERPINB2/PAPSS2/CLIC1/HS3ST5",64
"GO:0021953","central nervous system neuron differentiation","51/2619","192/21261",6.06856324716583e-08,2.02953837992977e-06,1.45560377344872e-06,"DMRT3/FGFR2/LHX5/NRP1/CBLN1/PHOX2B/NR2E1/DLX2/PROX1/INHBA/WNT1/NKX2-2/EPHB2/EMX1/NKX2-1/TBR1/LBX1/BMPR1B/ASCL1/FOXN4/CDH11/GDF7/SLC4A10/DLX1/SLIT2/DRD2/POU4F1/GRID2/SPOCK1/NR4A2/WNT3A/WNT7A/BTG2/TAL1/LHX8/BRINP3/LMX1A/EOMES/NKX6-1/SHH/B2M/SEMA3E/OTP/NDNF/NHLH2/CNTN2/DRD1/AGBL4/HES5/SKOR2/LHX1",51
"GO:0043524","negative regulation of neuron apoptotic process","48/2619","176/21261",6.09057984296446e-08,2.02953837992977e-06,1.45560377344872e-06,"PLXND1/CRLF1/TFAP2B/TFAP2D/ERBB3/SNCB/FGF20/MEF2C/NRP1/PLA2G3/UNC5B/CCL2/PPARGC1A/MDK/TGFB3/CLU/WNT1/SIX1/KDR/APOE/IL6ST/DLX1/POU4F1/NR4A2/SLC25A27/RETREG1/ANGPT1/BTG2/EN1/NPPC/FOXQ1/EN2/AXL/CX3CR1/GDNF/SEMA3E/CEBPB/NDNF/CLCF1/BDNF/BOK/F2R/NRBP2/NTF3/FZD9/XRCC2/PCDHGC5/NEFL",48
"GO:0071559","response to transforming growth factor beta","73/2619","316/21261",6.18153050088038e-08,2.04883026975704e-06,1.4694400959875e-06,"ITGA3/LTBP1/FGFR2/TGFBR3/ITGA8/EDN1/MEF2C/PXN/LTBP4/TGFB2/MXRA5/SFRP1/TGFB1/CAV2/CAV1/ASPN/ENG/ACTA2/COL1A1/FOLR1/SOX6/DUSP22/LOX/NR3C1/LTBP2/TGFB3/FMOD/PMEPA1/NDP/WNT1/SOX9/BMP2/TWSG1/GDF15/NFATC1/PPARG/POSTN/COL4A2/NKX2-1/LRRC32/EMILIN1/CILP/FBN2/TGFB1I1/DLX1/NFKBIZ/CDKN2B/ZEB1/ANKRD1/WNT7A/CD109/ZYX/DDR2/CLDN1/TGFBR2/HPGD/COL1A2/HTRA1/FBN1/LTBP3/CX3CR1/STAT3/ADAM9/LDLRAD4/NPNT/LIMS1/FOS/WFIKKN2/NRROS/JUN/CLDN5/SKOR2/GDF10",73
"GO:0006869","lipid transport","103/2619","498/21261",6.57401531096118e-08,2.16252034370852e-06,1.55097967281145e-06,"CFTR/ABCB4/SYT7/LIMA1/KCNQ1/ABCA7/OSBPL3/TRPC5/PTGS2/EDN1/SLCO1A2/ABCB1/CETP/PLA2G3/TSPO/APOL4/APOL1/SLCO4A1/NTSR1/LIPG/ABCD1/NME4/ATP8B4/KCNN4/CAV1/ABCC3/SLCO1B3/SLC27A6/RBP1/PLSCR4/IL1A/PLA2G4A/ATP10B/MYB/ABCG2/SPP1/CLU/LRAT/FABP3/INHBA/ATP8A1/SLC10A2/WNK4/SLC10A3/APOL3/APOL2/APOE/APOC1/PPARG/ANXA1/TTPA/STRA6/RBP4/ITGAV/MTTP/SLCO1C1/RBP5/ESYT1/SLC27A2/ABCA8/TNFRSF11A/SLC10A4/DRD2/SLC22A8/ANO4/DRD3/BMP6/PLA2R1/ABCA10/SLC13A3/ABCG1/RBP7/FABP5/SHH/GALR1/NKX3-1/FABP6/FABP4/STARD5/ABCG4/ABCD2/SLCO2A1/ANO6/ABCA13/ANXA2/IRS2/PLA2G2A/PLSCR1/APOD/LRP10/NMB/SLC22A6/AVPR1B/ABCA4/DISP3/ATP10A/XKR4/XKR9/APOL6/PLSCR5/YJEFN3/SLC10A5/SLC5A8",103
"GO:0030278","regulation of ossification","40/2619","135/21261",6.59432631430961e-08,2.16252034370852e-06,1.55097967281145e-06,"CALCR/GPM6B/MEF2C/SFRP1/MDK/CALCA/MGP/VDR/ACVR2B/TACR1/TWIST1/RUNX2/BMP4/SOX9/BMP2/TPH1/TFAP2A/BMPR1B/FBN2/CCN1/OSR1/NOTCH1/BMP6/DHRS3/DDR2/ADGRV1/GREM1/LTBP3/RBPJ/ADRB2/WNT10B/SIX2/ANO6/FAM20C/TMEM119/RFLNB/TOB2/ISG15/FZD9/GDF10",40
"GO:0007596","blood coagulation","63/2619","259/21261",6.71938981731702e-08,2.19193568882794e-06,1.5720766314975e-06,"CD9/PLAUR/VCL/ENTPD2/F7/DGKA/FBLN1/EDN1/CD59/PDGFB/MYH9/PROCR/CD40/MYL9/MYL12A/PLAT/TFPI2/PIK3CG/CAV1/HSPB1/SERPINE1/VTN/VWF/PLA2G4A/F3/PLAU/F10/APOE/EPHB2/VAV3/IL6ST/IL6/DGKB/TLR4/TLN1/EMILIN1/ENTPD1/MMRN1/ADAMTS18/SERPING1/MERTK/PRKCA/WNT3A/F11R/CSRP1/SCUBE1/PDPN/ANXA5/ITGA2/F2RL1/SHH/AXL/ANO6/F2R/ANXA2/PROS1/PRKG1/PLSCR1/FLNA/PDGFA/SERPINB2/PAPSS2/CLIC1",63
"GO:0006937","regulation of muscle contraction","48/2619","177/21261",7.36949133935865e-08,2.39141923148403e-06,1.71514808079976e-06,"DSG2/KCNQ1/PTGS2/SRI/EDN1/CHRNA3/CACNA1S/NOS1/DSP/SLC8A3/MYL9/PIK3CG/CAV1/NMU/CALCA/TRPV4/KCNA1/PDE4D/TACR1/CHRNB4/CASQ2/KCNJ2/EDN2/CNN1/PLCE1/TPM1/CACNA1C/KIT/STC1/PROK2/ADORA1/ZC3H12A/ITGA2/GPER1/NPNT/ADRB2/TACR3/ADORA2B/NPPA/CHRM2/F2R/CTNNA3/SCN5A/PRKD1/PRKG1/ANXA6/PLN/GJA5",48
"GO:2000179","positive regulation of neural precursor cell proliferation","25/2619","65/21261",7.44077731254014e-08,2.40197592620436e-06,1.72271944028821e-06,"DCT/LRP2/LHX5/MDK/NR2E1/GNAI2/PROX1/BCAN/ASCL1/HAPLN3/HAPLN1/NOTCH1/DRD2/ITGB1/WNT3A/ACAN/SHH/CX3CR1/OTP/FZD9/RASSF10/FLNA/DISP3/ADGRG1/LHX1",25
"GO:0055001","muscle cell development","54/2619","210/21261",8.18175112678794e-08,2.62748670900682e-06,1.88445786792612e-06,"MYOM2/XK/ACTN1/ACTN2/NEBL/EDN1/CACNA1S/CAPN3/MYL9/CAV2/ENG/CNTNAP1/TBX18/LOX/FOXP1/FHL2/PROX1/BMP4/SIX1/FLNC/ACTN4/MYH11/TBX3/NIBAN2/TMOD1/TMOD3/TPM1/MYLK3/SYPL2/ACTA1/NOTCH1/ANKRD1/ADM/ITGB1/CSRP1/ACTC1/LMNA/SELENON/PDLIM5/LMOD1/SHOX2/WNT10B/KRT8/SGCD/MYOZ2/WFIKKN2/CSRP2/MYOZ1/PLEC/PRKD1/PRKG1/RYR1/NRAP/ALPK2",54
"GO:0050818","regulation of coagulation","27/2619","74/21261",8.2562624775681e-08,2.63774818742098e-06,1.89181749553826e-06,"CD9/PLAUR/F7/EDN1/PDGFB/PROCR/PLAT/CAV1/SERPINE1/VTN/F3/PLAU/APOE/EPHB2/EMILIN1/ADAMTS18/SERPING1/ANXA5/F2RL1/ANO6/F2R/ANXA2/PROS1/PRKG1/PDGFA/SERPINB2/HS3ST5",27
"GO:0007405","neuroblast proliferation","29/2619","83/21261",8.33825765788366e-08,2.65028312633656e-06,1.90080767013456e-06,"CTNNA1/FGFR2/DCT/LHX5/NUMBL/KCNA1/NR2E1/PROX1/NEUROD4/BCAN/SIX3/ASCL1/HAPLN3/HAPLN1/NOTCH1/VAX1/DRD2/ITGB1/WNT3A/ACAN/BTG2/HHIP/ACSL6/SHH/CX3CR1/OTP/TAFA3/FZD9/SKOR2",29
"GO:0051047","positive regulation of secretion","77/2619","342/21261",8.5497761847546e-08,2.69615906963768e-06,1.93371032269831e-06,"CFTR/CD38/ABCC8/TMEM132A/SCIN/BAIAP3/NADK/SYT7/NR1H4/CYBA/SRI/EDN1/CADPS2/OPRK1/TGFB2/PLA2G3/NTSR1/RGCC/KCNN4/TGFB1/GHRHR/CXCL12/EXPH5/SYT10/GPLD1/IL1A/TACR1/PLA2G4A/WLS/MYB/SPP1/TGFB3/INHBA/SDC4/BMP2/ANO1/PPARG/TLR4/RBP4/ADCYAP1/TNFRSF11A/VIP/ANKRD1/DRD2/GPR158/BMP6/PLA2R1/ADCY8/ABCG1/ADORA1/NKX6-1/F2RL1/CARTPT/SLC30A8/GPER1/PRKCB/GALR1/NKX3-1/OR51E2/ADAM9/GDNF/ADORA2B/PCSK1/ANXA2/FOXL2/PRKD1/IRS2/FFAR4/HYAL3/SLC18A3/ZP3/HLA-DRB1/NMB/S100A10/AVPR1B/SCAMP5/TUNAR",77
"GO:0048638","regulation of developmental growth","78/2619","348/21261",8.61914376447475e-08,2.69615906963768e-06,1.93371032269831e-06,"SEMA3G/SEMA3B/MUSK/ADRB1/FSTL4/FOXC1/YBX3/NTN1/FGFR2/TGFBR3/TRPC5/SEMA3C/FOSL2/EDN1/FGF20/TP73/MEF2C/KCNK2/SEMA5B/SEMA6A/CAPN3/EZR/TLL2/NRP1/CPNE6/FGF9/GHRHR/CXCL12/WNT3/RND2/SEMA5A/STC2/FOXP1/RTN4/TNR/PROX1/SPP1/BCL11A/PLS1/SIX1/APOE/GDF15/OLFM1/EPHA7/RBP4/SEMA7A/DUSP6/NKD1/GATA6/BARHL2/SYT2/NOTCH1/DRD2/POU4F2/BCL2L11/SEMA3D/WNT3A/RUNX1/NPPC/NKX6-1/RBPJ/STAT3/AR/ADRB2/SEMA3E/HOPX/LPAR3/DSCAM/FOXC2/BDNF/MYOZ1/NOG/SEMA4B/SLIT1/AGRN/ZP3/OSTN/COLQ",78
"GO:0043523","regulation of neuron apoptotic process","62/2619","255/21261",8.65854120473863e-08,2.69615906963768e-06,1.93371032269831e-06,"PLXND1/CRLF1/TFAP2B/TFAP2D/CASP8/ERBB3/SNCB/FGF20/MEF2C/TGFB2/NRP1/PRODH/PLA2G3/GATA3/UNC5B/CCL2/PPARGC1A/MDK/NR3C1/MYB/TGFB3/CLU/GRM4/WNT1/SIX1/KDR/EGLN3/APOE/IL6ST/EPHA7/TFAP2A/ASCL1/DLX1/POU4F1/GRID2/BCL2L11/NR4A2/SLC25A27/RETREG1/ANGPT1/BTG2/EN1/NPPC/FOXQ1/EN2/AXL/CX3CR1/GDNF/SEMA3E/CEBPB/NDNF/CLCF1/NUPR1/BDNF/BOK/F2R/NRBP2/NTF3/FZD9/XRCC2/PCDHGC5/NEFL",62
"GO:0045766","positive regulation of angiogenesis","51/2619","194/21261",8.70009380328391e-08,2.69615906963768e-06,1.93371032269831e-06,"TIE1/PKM/ANGPT2/NRP1/CD40/ANGPT4/HSPB1/SERPINE1/ENG/MDK/NR2E1/SMOC2/SEMA5A/IL1A/F3/PGF/TWIST1/RRAS/KDR/ADM2/CHI3L1/APLNR/ETS1/EMILIN1/GATA6/RHOB/SLC39A12/ADAM12/ADM/HMGA2/ITGB1/PRKCA/FGF18/RUNX1/ITGA5/TGFBR2/ZC3H12A/PRKCB/GREM1/STIM1/CX3CR1/STAT3/C3AR1/CD34/FUT1/CHRNA7/FOXC2/CCBE1/PRKD1/C5AR1/TNFSF12",51
"GO:1904018","positive regulation of vasculature development","51/2619","194/21261",8.70009380328391e-08,2.69615906963768e-06,1.93371032269831e-06,"TIE1/PKM/ANGPT2/NRP1/CD40/ANGPT4/HSPB1/SERPINE1/ENG/MDK/NR2E1/SMOC2/SEMA5A/IL1A/F3/PGF/TWIST1/RRAS/KDR/ADM2/CHI3L1/APLNR/ETS1/EMILIN1/GATA6/RHOB/SLC39A12/ADAM12/ADM/HMGA2/ITGB1/PRKCA/FGF18/RUNX1/ITGA5/TGFBR2/ZC3H12A/PRKCB/GREM1/STIM1/CX3CR1/STAT3/C3AR1/CD34/FUT1/CHRNA7/FOXC2/CCBE1/PRKD1/C5AR1/TNFSF12",51
"GO:0051402","neuron apoptotic process","71/2619","307/21261",8.90141513535048e-08,2.7448244283036e-06,1.96861356986568e-06,"PLXND1/CRLF1/TFAP2B/TFAP2D/FAS/CASP8/ERBB3/TRPC5/TP63/SNCB/FGF20/MEF2C/TGFB2/NRP1/PRODH/PLA2G3/GATA3/UNC5B/CCL2/PPARGC1A/MDK/NR3C1/MYB/TGFB3/CLU/NDP/GRM4/WNT1/TMTC4/SIX1/KDR/EGLN3/APOE/IL6ST/EPHA7/TFAP2A/ASCL1/DLX1/THRB/POU4F1/GRID2/BCL2L11/NR4A2/SLC25A27/RETREG1/ANGPT1/BTG2/NPR2/EN1/NPPC/FOXQ1/EN2/CASP7/AXL/CX3CR1/GDNF/SEMA3E/CEBPB/NDNF/CLCF1/NUPR1/BDNF/BOK/F2R/KCNQ3/NRBP2/NTF3/FZD9/XRCC2/PCDHGC5/NEFL",71
"GO:0061333","renal tubule morphogenesis","30/2619","88/21261",9.43577132064024e-08,2.89519359630338e-06,2.07645973356247e-06,"PAX2/MEF2C/EYA1/GATA3/WNT1/BMP4/SOX9/BMP2/WNK4/SIX1/LAMA5/WNT2B/OSR1/ADAMTS16/HS3ST3A1/WNT9B/KIF26B/SHH/GREM1/GDNF/NPNT/IRX2/SIX2/IRX3/NOG/COL4A1/HES5/LGR4/FOXD1/LHX1",30
"GO:0060317","cardiac epithelial to mesenchymal transition","17/2619","34/21261",9.61535005495911e-08,2.92136959022728e-06,2.09523339948877e-06,"TGFBR3/TGFB2/ENG/RTN4/MSX2/TWIST1/SNAI1/BMP2/OLFM1/TBX3/NOTCH1/TGFBR2/HEYL/RBPJ/EFNA1/HAS2/NOG",17
"GO:0060351","cartilage development involved in endochondral bone morphogenesis","17/2619","34/21261",9.61535005495911e-08,2.92136959022728e-06,2.09523339948877e-06,"FOSL2/RARB/COL1A1/TRPV4/SOX9/RARA/COL2A1/CER1/SERPINH1/STC1/NPR2/NPPC/TGFBR2/SHOX2/THBS3/RARG/ANXA6",17
"GO:0003015","heart process","65/2619","273/21261",9.87388538763427e-08,2.98528495768572e-06,2.14107409458175e-06,"WWTR1/ADRB1/DSG2/KCNQ1/ATP2B4/SRI/EDN1/KCNN2/NOX4/NOS1/TGFB2/DSP/SLC8A3/PPP1R13L/PIK3CG/CAV1/GLP1R/TBX18/PDE4D/GNAI2/EPAS1/CASQ2/KCNJ2/EDN2/ADM2/KCNA5/GCH1/FOXN4/TPM1/GATA6/CORIN/ADM/DRD2/CACNA1C/THRB/CACNA2D1/ATP2B2/STC1/ACTC1/KCNJ3/ADORA1/ZC3H12A/TMEM65/SHOX2/TACR3/SGCD/HOPX/HSPB7/DES/NPPA/CHRNA7/SCN4B/IRX3/KCNG2/TH/KCNE1/CHRM2/GJC1/CTNNA3/SCN5A/KCND2/RNLS/FLNA/PLN/GJA5",65
"GO:0003279","cardiac septum development","35/2619","112/21261",1.00689308071606e-07,3.02947733702822e-06,2.17276927943992e-06,"PLXND1/PRDM1/FGFR2/TGFBR3/SEMA3C/LRP2/TGFB2/NRP1/SALL4/DNAH11/ENG/GATA3/BMP5/PTK7/PROX1/MSX2/BMP4/FGFRL1/APLNR/TBX3/STRA6/GATA6/CCN1/SLIT2/NOTCH1/DHRS3/TGFBR2/HEYL/RBPJ/HEG1/NOG/SLIT3/ROBO2/PARVA/GJA5",35
"GO:0010975","regulation of neuron projection development","100/2619","484/21261",1.07400569171046e-07,3.21576837029729e-06,2.30637893849722e-06,"PLXND1/CD38/ITGA3/SEMA3G/SEMA3B/CNTN1/VIM/MUSK/XK/FSTL4/NTN1/KIF26A/TRPC5/SEMA3C/CHRNA3/SEMA5B/ITGA6/SEMA6A/NRP1/PLA2G3/METRN/EEF2K/SFRP1/COBL/GATA3/CXCL12/WNT3/RND2/PMP22/MDK/TRPV4/CUX2/BMP5/NR2E1/SNX3/PTK7/SEMA5A/RTN4/PRRX1/TNR/PLPPR5/SPP1/BCL11A/PREX1/PACSIN1/APOE/GFAP/SERPINF1/EPHB2/EPHA7/ITM2C/TBR1/PARP6/HECW2/SEMA7A/CERS2/SLIT2/TIAM2/SLC39A12/POU4F2/GRID2/SPOCK1/SEMA3D/TNIK/WNT3A/WNT7A/DDR2/PDLIM5/SERPINI1/CSMD3/RET/B2M/ULK4/SHOX2/ROR2/EFNA1/IL1RAPL1/MINAR1/SEMA3E/LPAR3/DSCAM/NDNF/NR2F1/BDNF/SLITRK1/CNTN2/PRKD1/ROBO2/SEMA4B/RTN4RL1/RTN4RL2/SLIT1/RELN/ALKAL2/NTNG2/FLNA/PLXNB3/SKOR2/PRAG1/NEFL",100
"GO:0042481","regulation of odontogenesis","12/2619","18/21261",1.07918654569512e-07,3.21576837029729e-06,2.30637893849722e-06,"DMRT3/EDN1/RUNX2/BMP4/BMP2/RSPO2/APCDD1/SHH/TNFRSF11B/PRKCB/CD34/SP6",12
"GO:0051384","response to glucocorticoid","40/2619","138/21261",1.27567080479562e-07,3.78306586034605e-06,2.71324996658368e-06,"CALCR/MAOB/PTGS2/FOSL2/EDN1/BCKDHB/ACSBG1/GHRHR/PTGDS/NR3C1/KLF9/FLT3/GPR83/ZFP36/AANAT/SERPINF1/HMGCS2/ANXA1/IL6/SLIT2/SRD5A1/ALAD/ADM/BCL2L11/BMP6/STC1/CLDN1/IGFBP7/GJB2/FAM107A/ADAM9/FOS/PCSK1/FOSL1/A2M/TH/SSTR2/SLIT3/TAT/NEFL",40
"GO:0060538","skeletal muscle organ development","50/2619","191/21261",1.33731569796266e-07,3.94699175998695e-06,2.83081914410844e-06,"CYP26B1/MYOM2/XK/ELN/YBX3/GPC1/RBFOX1/MEF2C/CACNA1S/COL19A1/MYL6/TLL2/KLF5/TGFB1/CAV2/CAV1/CNTNAP1/PHOX2B/RBM24/TWIST1/SIX1/FGFRL1/FLNB/NIBAN2/STRA6/ACTA1/NOTCH1/ANKRD1/VAX1/WNT3A/BTG2/SELENON/ATF3/EOMES/HEYL/SHH/SCN11A/SHOX2/WNT10B/FOS/MYOZ2/DES/NUPR1/MYOZ1/PLEC/MSC/FOXL2/PAX5/RYR1/SVIL",50
"GO:0061383","trabecula morphogenesis","21/2619","50/21261",1.38515557565099e-07,4.06881244449517e-06,2.91819007032882e-06,"SBNO2/TGFBR3/MMP2/TGFB2/SFRP1/ENG/COL1A1/BMP5/ADGRG6/FHL2/MSX2/RBP4/FBN2/NOTCH1/PPARGC1B/GREM1/RBPJ/THBS3/WNT10B/HEG1/NOG",21
"GO:0045666","positive regulation of neuron differentiation","32/2619","99/21261",1.4691277660846e-07,4.2951197614115e-06,3.08049977963023e-06,"TRPC5/FGF20/MEF2C/CXCL12/PHOX2B/BCL6/DLX2/PROX1/BMP4/NKX2-2/BMP2/FEZF1/FOXA1/RARA/MMD2/ASCL1/SH3GL3/GDF7/DLX1/ZEB1/BEND6/BMP6/GDF6/BRINP3/NEUROD1/NKX6-1/HEYL/NEUROD2/IRX3/NEUROG1/PCP4/CPNE1",32
